,Gender,EthnicGroup_0,EthnicGroup_1,EthnicGroup_2,ParentEduc_0,ParentEduc_1,ParentEduc_2,LunchType,TestPrep,ParentMaritalStatus_0,ParentMaritalStatus_1,ParentMaritalStatus_2,PracticeSport_0,PracticeSport_1,PracticeSport_2,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours_0,WklyStudyHours_1,MathScore,ReadingScore,WritingScore
26909,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1.3862943611198906,1,1,0,4.110873864173311,4.060443010546419,4.110873864173311
26910,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0.6931471805599453,1,1,0,3.9889840465642745,4.158883083359672,4.110873864173311
26911,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1.3862943611198906,0,0,1,3.951243718581428,4.31748811353631,4.262679877041316
26912,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1.0986122886681098,1,0,1,4.31748811353631,4.30406509320417,4.30406509320417
26913,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1.3862943611198906,1,1,0,4.060443010546419,4.189654742026425,4.0943445622221
26914,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0.6931471805599453,1,1,0,4.276666119016055,4.189654742026425,4.248495242049359
26915,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1.9459101490553128,1,1,0,4.430816798843313,4.204692619390966,4.204692619390966
26916,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1.3862943611198906,1,1,0,4.007333185232471,4.189654742026425,4.143134726391533
26917,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,1,4.442651256490317,4.543294782270004,4.499809670330265
26918,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,4.51085950651685,4.59511985013459,4.61512051684126
26919,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1.6094379124341005,1,1,0,3.951243718581428,3.951243718581428,4.07753744390572
26920,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1.3862943611198906,1,1,1,4.189654742026425,4.3694478524670215,4.406719247264253
26921,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0.0,1,1,0,4.143134726391533,4.07753744390572,4.060443010546419
26922,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.6931471805599453,0,1,1,4.007333185232471,4.189654742026425,4.174387269895637
26923,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1.6094379124341005,0,1,0,4.584967478670572,4.584967478670572,4.564348191467836
26924,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1.0986122886681098,0,1,0,3.8918202981106265,3.80666248977032,3.8501476017100575
26925,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.6931471805599453,0,1,0,3.871201010907891,3.80666248977032,3.970291913552122
26926,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1.3862943611198906,0,0,1,4.189654742026425,4.189654742026425,4.290459441148391
26927,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1.3862943611198906,1,1,0,4.382026634673881,4.276666119016055,4.23410650459726
26928,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,1,4.406719247264253,4.406719247264253,4.465908118654584
26929,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1.6094379124341005,1,1,0,4.110873864173311,4.204692619390966,4.30406509320417
26930,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1.3862943611198906,1,1,0,4.0943445622221,4.262679877041316,4.262679877041316
26931,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0.6931471805599453,1,0,1,4.394449154672439,4.3694478524670215,4.394449154672439
26932,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1.6094379124341005,0,1,1,4.48863636973214,4.61512051684126,4.564348191467836
26933,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1.0986122886681098,1,0,1,4.418840607796598,4.330733340286331,4.356708826689592
26934,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0.6931471805599453,1,1,0,4.060443010546419,4.174387269895637,4.174387269895637
26935,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1.791759469228055,1,1,1,4.290459441148391,4.3694478524670215,4.23410650459726
26936,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1.3862943611198906,1,1,1,3.828641396489095,3.9889840465642745,4.007333185232471
26937,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1.6094379124341005,1,1,0,4.564348191467836,4.564348191467836,4.584967478670572
26938,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0.0,1,1,1,4.007333185232471,4.07753744390572,4.174387269895637
26939,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0.0,1,1,0,4.248495242049359,4.07753744390572,4.02535169073515
26940,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0.0,0,1,0,4.204692619390966,4.382026634673881,4.418840607796598
26941,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1.791759469228055,1,1,0,4.532599493153256,4.584967478670572,4.543294782270004
26942,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1.0986122886681098,0,1,1,4.3694478524670215,4.499809670330265,4.543294782270004
26943,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1.0986122886681098,1,1,1,4.07753744390572,4.127134385045092,4.204692619390966
26944,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0.0,1,1,1,3.8918202981106265,4.23410650459726,4.204692619390966
26945,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0.6931471805599453,0,0,1,4.276666119016055,4.30406509320417,4.262679877041316
26946,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1.6094379124341005,1,0,1,3.951243718581428,3.9889840465642745,3.8501476017100575
26947,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1.791759469228055,1,1,0,4.219507705176107,4.127134385045092,4.143134726391533
26948,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.6931471805599453,0,1,0,4.418840607796598,4.499809670330265,4.543294782270004
26949,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1.0986122886681098,1,1,1,3.688879454113936,3.9889840465642745,3.951243718581428
26950,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0.0,1,1,0,4.343805421853684,4.174387269895637,4.189654742026425
26951,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1.9459101490553128,1,1,0,4.418840607796598,4.418840607796598,4.31748811353631
26952,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0.0,1,1,0,4.499809670330265,4.499809670330265,4.442651256490317
26953,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1.791759469228055,1,1,0,4.290459441148391,4.418840607796598,4.394449154672439
26954,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1.0986122886681098,1,1,0,4.465908118654584,4.3694478524670215,4.330733340286331
26955,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1.3862943611198906,0,1,0,4.174387269895637,4.477336814478207,4.430816798843313
26956,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,1,1,0,4.382026634673881,4.31748811353631,4.356708826689592
26957,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1.6094379124341005,1,1,1,4.51085950651685,4.553876891600541,4.532599493153256
26958,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1.0986122886681098,0,1,0,3.951243718581428,4.110873864173311,4.110873864173311
26959,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0.6931471805599453,0,1,0,3.784189633918261,4.110873864173311,4.007333185232471
26960,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1.9459101490553128,1,1,1,4.330733340286331,4.262679877041316,4.189654742026425
26961,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0.6931471805599453,1,1,0,4.406719247264253,4.465908118654584,4.477336814478207
26962,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1.3862943611198906,1,1,0,3.80666248977032,3.912023005428146,3.912023005428146
26963,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1.3862943611198906,1,1,0,4.48863636973214,4.442651256490317,4.418840607796598
26964,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1.6094379124341005,1,0,1,4.07753744390572,4.0943445622221,4.007333185232471
26965,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1.0986122886681098,0,1,0,4.127134385045092,3.8501476017100575,3.871201010907891
26966,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.430816798843313,4.31748811353631,4.343805421853684
26967,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0.6931471805599453,1,0,1,4.143134726391533,4.31748811353631,4.3694478524670215
26968,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1.3862943611198906,1,1,0,4.30406509320417,4.406719247264253,4.477336814478207
26969,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1.0986122886681098,0,0,1,4.3694478524670215,4.564348191467836,4.430816798843313
26970,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1.3862943611198906,1,0,1,4.143134726391533,4.219507705176107,4.060443010546419
26971,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0.0,1,1,1,4.5217885770490405,4.499809670330265,4.543294782270004
26972,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,2.079441541679836,1,1,0,4.007333185232471,4.158883083359672,4.219507705176107
26973,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1.791759469228055,1,1,0,4.499809670330265,4.418840607796598,4.406719247264253
26974,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0.6931471805599453,1,1,0,4.174387269895637,4.189654742026425,4.143134726391533
26975,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0.6931471805599453,1,0,1,4.5217885770490405,4.605170185988092,4.61512051684126
26976,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1.0986122886681098,0,1,1,4.48863636973214,4.454347296253507,4.330733340286331
26977,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0.0,0,1,1,4.158883083359672,4.127134385045092,4.204692619390966
26978,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0.6931471805599453,1,0,1,4.382026634673881,4.276666119016055,4.343805421853684
26979,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0.6931471805599453,0,1,1,4.356708826689592,4.158883083359672,4.189654742026425
26980,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1.0986122886681098,0,1,1,4.406719247264253,4.477336814478207,4.532599493153256
26981,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1.3862943611198906,1,1,0,4.343805421853684,4.3694478524670215,4.430816798843313
26982,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0.0,1,0,1,4.290459441148391,4.330733340286331,4.276666119016055
26983,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0.6931471805599453,0,1,1,4.262679877041316,4.356708826689592,4.23410650459726
26984,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0.6931471805599453,1,1,0,4.382026634673881,4.382026634673881,4.406719247264253
26985,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1.0986122886681098,0,1,0,4.477336814478207,4.430816798843313,4.477336814478207
26986,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1.0986122886681098,1,1,0,4.394449154672439,4.276666119016055,4.290459441148391
26987,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0.6931471805599453,0,1,0,4.04305126783455,4.143134726391533,4.0943445622221
26988,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1.0986122886681098,0,0,1,3.80666248977032,4.07753744390572,4.02535169073515
26989,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1.6094379124341005,1,1,0,4.442651256490317,4.499809670330265,4.543294782270004
26990,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.6931471805599453,1,1,0,4.382026634673881,4.356708826689592,4.31748811353631
26991,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1.3862943611198906,1,1,0,4.3694478524670215,4.30406509320417,4.394449154672439
26992,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1.0986122886681098,1,1,1,4.442651256490317,4.543294782270004,4.574710978503383
26993,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,4.3694478524670215,4.406719247264253,4.276666119016055
26994,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,1,4.477336814478207,4.51085950651685,4.51085950651685
26995,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1.0986122886681098,1,1,1,4.110873864173311,4.406719247264253,4.406719247264253
26996,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0.0,1,1,0,4.343805421853684,4.23410650459726,4.290459441148391
26997,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.418840607796598,4.276666119016055,4.276666119016055
26998,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1.3862943611198906,1,1,0,4.204692619390966,4.23410650459726,4.248495242049359
26999,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.6931471805599453,1,1,0,4.442651256490317,4.553876891600541,4.543294782270004
27000,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1.6094379124341005,1,1,0,4.343805421853684,4.442651256490317,4.330733340286331
27001,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0.6931471805599453,1,1,0,4.290459441148391,4.248495242049359,4.219507705176107
27002,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0.6931471805599453,1,1,0,4.110873864173311,4.248495242049359,4.204692619390966
27003,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0.0,1,1,0,4.127134385045092,4.0943445622221,4.02535169073515
27004,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,0,3.8918202981106265,3.970291913552122,3.8501476017100575
27005,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1.6094379124341005,1,1,0,4.290459441148391,4.382026634673881,4.248495242049359
27006,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0.6931471805599453,1,0,1,4.330733340286331,4.276666119016055,4.290459441148391
27007,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.0,1,1,0,4.382026634673881,4.465908118654584,4.430816798843313
27008,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0.6931471805599453,0,1,0,4.110873864173311,4.189654742026425,4.204692619390966
27009,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0.6931471805599453,1,0,1,4.262679877041316,4.248495242049359,4.343805421853684
27010,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0.0,1,0,1,4.04305126783455,4.07753744390572,3.9889840465642745
27011,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1.6094379124341005,0,1,0,4.189654742026425,4.394449154672439,4.30406509320417
27012,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0.0,0,0,1,4.04305126783455,4.07753744390572,4.060443010546419
27013,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1.0986122886681098,0,0,1,4.343805421853684,4.343805421853684,4.3694478524670215
27014,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1.0986122886681098,1,1,0,4.330733340286331,4.262679877041316,4.158883083359672
27015,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.23410650459726,4.343805421853684,4.290459441148391
27016,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1.3862943611198906,1,1,0,4.07753744390572,4.0943445622221,4.110873864173311
27017,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0.6931471805599453,1,1,0,3.7612001156935615,4.127134385045092,4.127134385045092
27018,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1.0986122886681098,1,1,0,4.060443010546419,4.127134385045092,4.189654742026425
27019,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1.791759469228055,0,0,1,4.204692619390966,4.418840607796598,4.3694478524670215
27020,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0.0,1,1,0,3.9318256327243257,4.189654742026425,4.158883083359672
27021,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1.0986122886681098,1,1,1,4.127134385045092,4.204692619390966,4.158883083359672
27022,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.3862943611198906,0,0,1,4.5217885770490405,4.430816798843313,4.454347296253507
27023,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0.6931471805599453,1,1,1,4.430816798843313,4.465908118654584,4.532599493153256
27024,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0.6931471805599453,1,0,1,4.0943445622221,4.110873864173311,4.189654742026425
27025,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.0986122886681098,1,1,0,4.543294782270004,4.406719247264253,4.418840607796598
27026,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1.0986122886681098,0,0,1,4.394449154672439,4.553876891600541,4.553876891600541
27027,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1.3862943611198906,1,0,1,4.442651256490317,4.394449154672439,4.418840607796598
27028,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0.6931471805599453,1,1,0,4.406719247264253,4.430816798843313,4.3694478524670215
27029,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1.3862943611198906,1,0,1,4.07753744390572,4.04305126783455,3.951243718581428
27030,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0.6931471805599453,1,0,1,4.02535169073515,4.158883083359672,4.0943445622221
27031,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1.0986122886681098,0,0,1,4.477336814478207,4.543294782270004,4.543294782270004
27032,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1.6094379124341005,0,1,0,4.61512051684126,4.61512051684126,4.61512051684126
27033,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1.0986122886681098,1,1,0,4.007333185232471,4.007333185232471,4.110873864173311
27034,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1.6094379124341005,0,0,1,4.174387269895637,4.0943445622221,4.110873864173311
27035,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,0,4.110873864173311,3.8501476017100575,3.951243718581428
27036,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1.791759469228055,0,1,0,3.8918202981106265,4.060443010546419,3.970291913552122
27037,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0.6931471805599453,1,1,0,4.07753744390572,4.02535169073515,4.007333185232471
27038,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.3694478524670215,4.465908118654584,4.430816798843313
27039,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1.791759469228055,0,1,0,3.713572066704308,3.970291913552122,3.912023005428146
27040,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0.6931471805599453,1,0,1,4.31748811353631,4.204692619390966,4.262679877041316
27041,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0.6931471805599453,0,1,0,4.30406509320417,4.290459441148391,4.158883083359672
27042,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1.3862943611198906,1,1,0,4.574710978503383,4.61512051684126,4.605170185988092
27043,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.174387269895637,4.290459441148391,4.31748811353631
27044,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0.6931471805599453,1,1,0,4.31748811353631,4.110873864173311,4.02535169073515
27045,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1.3862943611198906,1,1,0,3.9889840465642745,4.110873864173311,4.04305126783455
27046,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1.3862943611198906,1,1,0,4.543294782270004,4.430816798843313,4.418840607796598
27047,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0.0,1,1,0,4.3694478524670215,4.61512051684126,4.61512051684126
27048,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0.6931471805599453,0,1,0,4.276666119016055,4.158883083359672,4.127134385045092
27049,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0.6931471805599453,1,0,1,4.127134385045092,4.276666119016055,4.276666119016055
27050,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1.3862943611198906,1,0,1,4.110873864173311,4.189654742026425,4.248495242049359
27051,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1.0986122886681098,1,1,0,4.219507705176107,4.219507705176107,4.189654742026425
27052,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1.3862943611198906,0,1,0,4.290459441148391,4.262679877041316,4.219507705176107
27053,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1.0986122886681098,1,1,0,4.204692619390966,4.23410650459726,4.143134726391533
27054,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0.0,0,0,1,4.343805421853684,4.127134385045092,4.0943445622221
27055,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0.6931471805599453,0,0,1,4.532599493153256,4.3694478524670215,4.330733340286331
27056,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1.3862943611198906,1,1,0,3.80666248977032,3.9318256327243257,3.912023005428146
27057,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1.0986122886681098,1,0,1,4.23410650459726,4.262679877041316,4.31748811353631
27058,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1.3862943611198906,0,1,0,3.912023005428146,3.970291913552122,4.007333185232471
27059,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0.0,1,1,0,4.356708826689592,4.532599493153256,4.5217885770490405
27060,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0.0,1,0,1,4.276666119016055,4.465908118654584,4.465908118654584
27061,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1.0986122886681098,1,1,0,4.61512051684126,4.61512051684126,4.584967478670572
27062,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0.6931471805599453,1,1,0,4.3694478524670215,4.3694478524670215,4.394449154672439
27063,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1.0986122886681098,0,1,0,4.430816798843313,4.382026634673881,4.31748811353631
27064,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0.0,1,0,1,4.060443010546419,4.02535169073515,4.007333185232471
27065,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1.3862943611198906,1,1,0,3.871201010907891,3.9889840465642745,4.060443010546419
27066,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0.0,0,1,0,3.8501476017100575,3.688879454113936,4.02535169073515
27067,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1.0986122886681098,1,1,0,2.995732273553991,3.713572066704308,3.555348061489413
27068,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0.0,1,1,0,4.418840607796598,4.3694478524670215,4.290459441148391
27069,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.6094379124341005,1,1,0,4.382026634673881,4.262679877041316,4.219507705176107
27070,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1.3862943611198906,0,0,1,4.3694478524670215,4.51085950651685,4.442651256490317
27071,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1.0986122886681098,1,1,1,4.02535169073515,4.174387269895637,4.0943445622221
27072,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1.0986122886681098,0,1,0,4.51085950651685,4.477336814478207,4.394449154672439
27073,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1.0986122886681098,1,1,0,4.454347296253507,4.406719247264253,4.330733340286331
27074,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1.3862943611198906,0,1,0,2.4849066497880004,3.688879454113936,3.555348061489413
27075,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1.9459101490553128,0,0,1,4.276666119016055,4.48863636973214,4.430816798843313
27076,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0.6931471805599453,0,1,1,4.382026634673881,4.465908118654584,4.418840607796598
27077,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.248495242049359,4.262679877041316,4.31748811353631
27078,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1.3862943611198906,1,1,0,4.584967478670572,4.553876891600541,4.532599493153256
27079,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0.0,1,1,0,4.007333185232471,3.7612001156935615,3.688879454113936
27080,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1.3862943611198906,0,0,1,3.58351893845611,3.737669618283368,3.7612001156935615
27081,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0.6931471805599453,0,1,0,4.127134385045092,4.290459441148391,4.23410650459726
27082,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0.0,0,1,0,4.442651256490317,4.394449154672439,4.382026634673881
27083,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.0,1,1,0,4.174387269895637,4.276666119016055,4.430816798843313
27084,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0.6931471805599453,1,1,0,4.04305126783455,4.343805421853684,4.189654742026425
27085,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0.0,0,0,1,3.8918202981106265,3.688879454113936,3.80666248977032
27086,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1.6094379124341005,1,0,1,4.23410650459726,3.9318256327243257,4.007333185232471
27087,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1.0986122886681098,0,1,0,4.442651256490317,4.465908118654584,4.406719247264253
27088,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0.6931471805599453,0,0,1,4.189654742026425,4.406719247264253,4.394449154672439
27089,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6931471805599453,1,0,1,4.127134385045092,4.276666119016055,4.262679877041316
27090,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1.6094379124341005,1,1,0,4.276666119016055,3.9889840465642745,3.9889840465642745
27091,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1.0986122886681098,1,0,1,4.290459441148391,4.394449154672439,4.477336814478207
27092,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1.0986122886681098,0,1,0,4.23410650459726,4.07753744390572,4.007333185232471
27093,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0.6931471805599453,1,0,1,4.007333185232471,4.290459441148391,4.330733340286331
27094,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0.6931471805599453,1,1,0,4.290459441148391,4.0943445622221,4.0943445622221
27095,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1.3862943611198906,1,1,0,3.912023005428146,4.110873864173311,4.248495242049359
